mmsi,length,width,to_bow,to_stern,to_port,to_starboard,Embarcacion,area_m2,Unnamed: 9,NOMBRE,FLOTA,C LOG,Mes,C Costo EP,Sin Pesca Norte,CHIN,CHIS,Sin Pesca Sur,CHD,Sin Pesca CHD,TOTAL Galones,TOTAL TM/descarga,KM Recorrido
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,2,T415,3,0.0,3165.0,13495.0,0.0,0.0,0.0,0.0,16660.0,2193.2,4835.065925793272
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,2,T415,0,368.0,652.0,2255.0,0.0,0.0,0.0,0.0,3275.0,1107.75,1452.068889272208
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,2,T415,8,40.0,1690.0,16720.0,0.0,0.0,0.0,0.0,18450.0,2991.09,4934.232330300447
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,2,T415,6,0.0,2510.0,17090.0,0.0,0.0,0.0,0.0,19600.0,1996.547,6231.000440905242
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,2,T415,5,551.0,605.0,2875.0,0.0,0.0,0.0,0.0,4031.0,586.451,1444.7537833206586
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,2,T415,1,414.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,106.20075677534852
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,2,T415,11,315.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,94.87441889589778
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,2,T415,10,201.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,90.4935648669634
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,3,T415,9,944.0,0.0,7630.0,0.0,0.0,0.0,0.0,8574.0,2232.135,4035.068504234425
760001228,40.0,6.0,6.0,34.0,3.0,3.0,TASA 415,240.0,,INDEPENDENCIA I,3,T415,2,370.0,0.0,14820.0,0.0,0.0,0.0,0.0,15190.0,3034.694999999999,5415.496965318325
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,7,210.0,0.0,0.0,3710.0,3090.0,0.0,0.0,7010.0,617.095,3538.883506858682
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,4,348.0,0.0,0.0,2000.0,1250.0,0.0,0.0,3598.0,1072.33,1908.848605222021
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,3,0.0,2502.0,7630.0,0.0,0.0,0.0,0.0,10132.0,1159.185,3999.332660545225
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,0,4469.0,0.0,1691.0,0.0,0.0,0.0,0.0,6160.0,650.775,771.5918048472287
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,8,405.0,920.0,8975.0,0.0,0.0,0.0,0.0,10300.0,2929.71,4890.840175182454
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,6,87.0,0.0,8820.0,0.0,0.0,0.0,0.0,8907.0,1996.377,5194.525605560093
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,5,0.0,0.0,525.0,0.0,0.0,0.0,0.0,525.0,260.67,727.6650266089803
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43468138850669
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0248265001602
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,1,T310,10,-795.0,0.0,0.0,0.0,0.0,0.0,0.0,-795.0,0.0,90.4935648669634
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,2,T310,9,255.0,0.0,5790.0,0.0,0.0,0.0,0.0,6045.0,2314.35,2922.9088940819
760001320,123.0,12.0,78.0,45.0,6.0,6.0,TASA 310,1476.0,,ZAÃA,2,T310,2,240.0,2250.0,7180.0,0.0,0.0,0.0,0.0,9670.0,2442.19,4482.503251463216
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,7,394.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,304.6741914495306
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,4,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,0.0,2787.767979562887
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,3,0.0,257.0,3008.0,0.0,0.0,0.0,0.0,3265.0,650.0100000000001,2492.013748114356
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,32.13816583935209
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,8,34.0,435.0,1165.0,0.0,0.0,0.0,0.0,1634.0,322.023,1002.991635797935
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,6,1708.0,0.0,7398.0,0.0,0.0,0.0,0.0,9106.0,1270.738,4813.006665129366
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,29.11542443735473
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,1,285.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,129.9711278107735
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,11,3096.0,0.0,0.0,0.0,0.0,0.0,0.0,3096.0,0.0,95.87063849782986
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,1,T111,10,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,22.98392391328098
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,2,T111,9,-747.0,257.0,4069.0,0.0,0.0,0.0,0.0,3579.0,1181.875,3477.762551674242
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 111,204.0,,CAPLINA 8,2,T111,2,-200.0,316.0,4856.0,0.0,0.0,0.0,0.0,4972.0,1398.04,3890.794287391373
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,7,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,0.0,197.3907666133752
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,3,315.0,2270.0,5200.0,0.0,0.0,0.0,0.0,7785.0,1692.335,2054.414142824005
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,0,210.0,0.0,2340.0,0.0,0.0,0.0,0.0,2550.0,792.935,1383.549363921193
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,8,120.0,710.0,9850.0,0.0,0.0,0.0,0.0,10680.0,3532.525,5279.415389545839
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,6,541.0,0.0,10710.0,0.0,0.0,0.0,0.0,11251.0,2212.659999999999,5945.527067218681
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,5,289.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,30.75297417721191
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,1,405.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,10.236620037825
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,11,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,6.144146480626654
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,3,T037,10,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,173.5292659810475
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,2,T037,9,671.0,661.0,7167.0,0.0,0.0,0.0,0.0,8499.0,2284.43,3868.334563943752
760001330,34.0,6.0,4.0,30.0,3.0,3.0,TASA 37,204.0,,COSTA AZUL,2,T037,2,180.0,731.0,7424.0,0.0,0.0,0.0,0.0,8335.0,2387.54,4143.726954508684
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,7,30.0,0.0,0.0,7360.0,4740.0,0.0,0.0,12130.0,1793.27,4908.015607382533
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,4,330.0,0.0,0.0,2850.0,1600.0,0.0,0.0,4780.0,1148.5,2232.073786545419
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,3,0.0,2140.0,13310.0,0.0,0.0,0.0,0.0,15450.0,2119.06,6861.072686022233
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,0,220.0,0.0,1830.0,0.0,0.0,0.0,0.0,2050.0,940.46,587.5719163113409
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,8,30.0,3160.0,13230.0,0.0,0.0,0.0,0.0,16420.0,3021.153,6462.661223387843
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,6,40.0,0.0,16890.0,0.0,0.0,0.0,0.0,16930.0,2134.235,6643.838385989009
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,5,10.0,0.0,3170.0,0.0,0.0,0.0,0.0,3180.0,1037.98,1206.406218650761
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,11,220.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,90.4935648669634
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,2,T418,10,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,90.4935648669634
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,1,T418,9,2137.0,600.0,9375.0,0.0,0.0,0.0,0.0,12112.0,2847.13,4628.649701047011
760001350,24.0,8.0,4.0,20.0,4.0,4.0,TASA 418,192.0,456.0,INDEPENDENCIA II,1,T418,2,25.0,625.0,12915.0,0.0,0.0,0.0,0.0,13565.0,3176.880000000001,5061.855787470399
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,7,243.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,90.4935648669634
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,3,316.2,521.0,5250.0,0.0,0.0,0.0,0.0,6087.2,1650.805,3459.5044390251337
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,0.0,131.22136449721296
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,8,120.0,930.0,2850.0,0.0,0.0,0.0,0.0,3900.0,400.306,1555.153814259946
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,6,1530.0,0.0,8740.0,0.0,0.0,0.0,0.0,10270.0,1308.62,5932.238637872168
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.4935648669634
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,1,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,90.4935648669634
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,11,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,90.4935648669634
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,3,T210,10,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,90.4935648669634
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,1,T210,9,1066.0,310.0,6280.0,0.0,0.0,0.0,0.0,7656.0,1784.31,3472.4835547838584
760001360,33.0,8.0,4.0,29.0,4.0,4.0,TASA 210,264.0,,PIZARRO 10,1,T210,2,30.0,330.0,6900.0,0.0,0.0,0.0,0.0,7260.0,2001.745,3982.3366348626064
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,7,4535.0,0.0,0.0,0.0,0.0,0.0,0.0,4535.0,0.0,2723.956425103729
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,4,410.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,66.4422177290897
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,3,80.0,710.0,1210.0,0.0,0.0,0.0,0.0,2000.0,228.195,883.1320272028107
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,0,830.0,0.0,1240.0,0.0,0.0,0.0,0.0,2070.0,574.6,1168.685834132186
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,8,70.0,3178.0,6622.0,0.0,0.0,0.0,0.0,9870.0,2108.895,5387.596446870654
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,6,45.0,0.0,11415.0,0.0,0.0,0.0,0.0,11460.0,2309.716,5804.029297798642
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,5,210.0,600.0,1450.0,0.0,0.0,0.0,0.0,2260.0,369.695,976.9087127467698
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,35.82503974209796
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,11,210.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,40.58142624061627
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,3,T023,10,207.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,9.324318325494264
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,1,T023,9,943.0,0.0,6875.0,0.0,0.0,0.0,0.0,7818.0,2689.145,3281.120610880991
760001170,31.0,7.7,,,,,TASA 23,239.0,,LOBO II,1,T023,2,60.0,1020.0,8815.0,0.0,0.0,0.0,0.0,9895.0,1882.565,4943.600519609477
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,7,210.0,0.0,0.0,0.0,347.0,0.0,0.0,557.0,0.0,791.7435301908154
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,4,1656.0,0.0,0.0,2323.0,1510.0,0.0,0.0,5489.0,1259.25,3234.607158200128
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,3,0.0,1662.0,10527.0,0.0,0.0,0.0,0.0,12189.0,2029.45,5850.126337540083
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,0,215.0,0.0,3365.0,0.0,0.0,0.0,0.0,3580.0,988.3,4.048247110351771
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,8,45.0,715.0,11170.0,0.0,0.0,0.0,0.0,11930.0,2925.165,5118.4723027392365
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,6,780.0,0.0,10730.0,0.0,0.0,0.0,0.0,11510.0,2256.929,5930.921450210944
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,5,640.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,135.86793526230446
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,90.4935648669634
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,11,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,90.4935648669634
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,3,T032,10,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,90.4935648669634
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,2,T032,9,540.0,0.0,6518.0,0.0,0.0,0.0,0.0,7058.0,2524.185,3675.29122241201
760000790,42.5,8.2,,,,,TASA 32,349.0,,PEGASO,2,T032,2,89.0,347.0,7631.0,0.0,0.0,0.0,0.0,8067.0,1571.98,3998.144502186236
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,7,245.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,90.4935648669634
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,3,328.0,3015.0,9235.0,0.0,0.0,0.0,0.0,12578.0,1511.195,6253.078700055769
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,0,670.0,0.0,1230.0,0.0,0.0,0.0,0.0,1900.0,404.045,692.2240024902168
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,8,35.0,1115.0,10430.0,0.0,0.0,0.0,0.0,11580.0,2918.394,5472.290267700138
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,6,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,12500.0,1997.458,6033.741257766917
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,5,380.0,0.0,150.0,0.0,0.0,0.0,0.0,530.0,31.145,162.6846509397802
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,1,170.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,38.88334928152577
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,11,260.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,13.1944494069561
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,10,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,31.22471340057847
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,1,T424,9,916.0,460.0,6540.0,0.0,0.0,0.0,0.0,7916.0,2118.05,3606.228216571539
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,1,T424,2,300.0,840.0,11760.0,0.0,0.0,0.0,0.0,12900.0,3676.264999999999,5669.212628085904
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,7,3500.0,0.0,0.0,5700.0,0.0,0.0,0.0,9200.0,228.77,2077.0417616814216
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,4,680.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,135.86793526230446
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,3,190.0,2390.0,23820.0,0.0,0.0,0.0,0.0,26400.0,2398.565,4572.745684633958
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,0,850.0,0.0,5310.0,0.0,0.0,0.0,0.0,6160.0,1261.32,3137.8693464600624
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,8,0.0,0.0,27980.0,0.0,0.0,0.0,0.0,27980.0,3705.26,7216.52117580764
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,6,1530.0,0.0,31740.0,0.0,0.0,0.0,0.0,33270.0,3804.757999999999,6994.083814437554
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,5,3031.0,1860.0,8550.0,0.0,0.0,0.0,0.0,13441.0,974.025,2630.144821908836
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,1,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,90.4935648669634
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,11,520.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,135.86793526230446
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,10,404.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,114.78726223783347
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,9,3596.0,450.0,4860.0,0.0,0.0,0.0,0.0,8906.0,761.26,1581.9323693020206
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
